-0.010776654,-3.4902239e-07
-0.010763787,-3.5561992e-07
-0.010750919,-3.5195879e-07
-0.010738051,-3.521609e-07
-0.010725184,-3.5384276e-07
-0.010712316,-3.4771874e-07
-0.010699449,-3.5003725e-07
-0.010686581,-3.496518e-07
-0.010673713,-3.5232112e-07
-0.010660846,-3.5461365e-07
-0.010647978,-3.5768721e-07
-0.01063511,-3.5783012e-07
-0.010622243,-3.5752695e-07
-0.010609375,-3.60485e-07
-0.010596507,-3.5971265e-07
-0.01058364,-3.580943e-07
-0.010570772,-3.5116327e-07
-0.010557904,-3.5814336e-07
-0.010545037,-3.5838302e-07
-0.010532169,-3.5033747e-07
-0.010519301,-3.5013534e-07
-0.010506434,-3.5099721e-07
-0.010493566,-3.5585079e-07
-0.010480699,-3.517176e-07
-0.010467831,-3.5644413e-07
-0.010454963,-3.5266317e-07
-0.010442096,-3.5544077e-07
-0.010429228,-3.515833e-07
-0.01041636,-3.5458757e-07
-0.010403493,-3.5434502e-07
-0.010390625,-3.5454714e-07
-0.010377757,-3.5416456e-07
-0.01036489,-3.520106e-07
-0.010352022,-3.5165834e-07
-0.010339154,-3.4516618e-07
-0.010326287,-3.4817764e-07
-0.010313419,-3.4913045e-07
-0.010300551,-3.5020164e-07
-0.010287684,-3.4710499e-07
-0.010274816,-3.4730421e-07
-0.010261949,-3.5396672e-07
-0.010249081,-3.5198167e-07
-0.010236213,-3.4713239e-07
-0.010223346,-3.4848655e-07
-0.010210478,-3.5214335e-07
-0.01019761,-3.474139e-07
-0.010184743,-3.4787729e-07
-0.010171875,-3.5104902e-07
-0.010159007,-3.429284e-07
-0.01014614,-3.4313052e-07
-0.010133272,-3.4597164e-07
-0.010120404,-3.4412375e-07
-0.010107537,-3.4481958e-07
-0.010094669,-3.4981465e-07
-0.010081801,-3.4702839e-07
-0.010068934,-3.4621704e-07
-0.010056066,-3.4730989e-07
-0.010043199,-3.4687388e-07
-0.010030331,-3.4543742e-07
-0.010017463,-3.4794076e-07
-0.010004596,-3.4683345e-07
-0.0099917279,-3.4222238e-07
-0.0099788603,-3.4297309e-07
-0.0099659926,-3.4829009e-07
-0.009953125,-3.4962114e-07
-0.0099402574,-3.4779201e-07
-0.0099273897,-3.4304667e-07
-0.0099145221,-3.4046252e-07
-0.0099016544,-3.4322713e-07
-0.0098887868,-3.4564958e-07
-0.0098759191,-3.4590654e-07
-0.0098630515,-3.4675252e-07
-0.0098501838,-3.4443255e-07
-0.0098373162,-3.4213279e-07
-0.0098244485,-3.4661538e-07
-0.0098115809,-3.4592963e-07
-0.0097987132,-3.4594117e-07
-0.0097858456,-3.4512116e-07
-0.0097729779,-3.4541277e-07
-0.0097601103,-3.497611e-07
-0.0097472426,-3.5051178e-07
-0.009734375,-3.4523373e-07
-0.0097215074,-3.4555712e-07
-0.0097086397,-3.4331798e-07
-0.0096957721,-3.4393587e-07
-0.0096829044,-3.4536077e-07
-0.0096700368,-3.4820909e-07
-0.0096571691,-3.4696178e-07
-0.0096443015,-3.4301191e-07
-0.0096314338,-3.4733278e-07
-0.0096185662,-3.4693867e-07
-0.0096056985,-3.4339591e-07
-0.0095928309,-3.501407e-07
-0.0095799632,-3.4934811e-07
-0.0095670956,-3.462861e-07
-0.0095542279,-3.4500412e-07
-0.0095413603,-3.4456669e-07
-0.0095284926,-3.4583999e-07
-0.009515625,-3.4394156e-07
-0.0095027574,-3.4195074e-07
-0.0094898897,-3.4497954e-07
-0.0094770221,-3.4527115e-07
-0.0094641544,-3.4590925e-07
-0.0094512868,-4.1095641e-07
-0.0094384191,-3.6069668e-07
-0.0094255515,-3.4951261e-07
-0.0094126838,-3.4653001e-07
-0.0093998162,-3.4319948e-07
-0.0093869485,-3.4767337e-07
-0.0093740809,-3.4798519e-07
-0.0093612132,-3.4413494e-07
-0.0093483456,-3.4679272e-07
-0.0093354779,-3.4867813e-07
-0.0093226103,-3.4800827e-07
-0.0093097426,-3.4831722e-07
-0.009296875,-3.4247469e-07
-0.0092840074,-3.4260029e-07
-0.0092711397,-3.4628017e-07
-0.0092582721,-3.4486682e-07
-0.0092454044,-3.4292654e-07
-0.0092325368,-3.4531291e-07
-0.0092196691,-3.4832005e-07
-0.0092068015,-3.4924689e-07
-0.0091939338,-3.4882532e-07
-0.0091810662,-3.4545437e-07
-0.0091681985,-3.4510211e-07
-0.0091553309,-3.5011162e-07
-0.0091424632,-3.4580517e-07
-0.0091295956,-3.4523057e-07
-0.0091167279,-3.4986761e-07
-0.0091038603,-3.5290652e-07
-0.0090909926,-3.4658616e-07
-0.009078125,-4.2903525e-07
-0.0090652574,-3.5607536e-07
-0.0090523897,-3.4843257e-07
-0.0090395221,-3.4735849e-07
-0.0090266544,-3.5287618e-07
-0.0090137868,-3.5251813e-07
-0.0090009191,-3.4798501e-07
-0.0089880515,-3.4853217e-07
-0.0089751838,-3.468373e-07
-0.0089623162,-3.4594077e-07
-0.0089494485,-3.4471799e-07
-0.0089365809,-3.471881e-07
-0.0089237132,-3.5012305e-07
-0.0089108456,-3.4767603e-07
-0.0088979779,-3.4732523e-07
-0.0088851103,-3.4985306e-07
-0.0088722426,-3.4402932e-07
-0.008859375,-3.4173822e-07
-0.0088465074,-3.4759227e-07
-0.0088336397,-3.4498212e-07
-0.0088207721,-3.4449415e-07
-0.0088079044,-3.5223652e-07
-0.0087950368,-3.5146271e-07
-0.0087821691,-3.4426748e-07
-0.0087693015,-3.4468904e-07
-0.0087564338,-3.4895216e-07
-0.0087435662,-3.4807732e-07
-0.0087306985,-3.4642719e-07
-0.0087178309,-3.4266356e-07
-0.0087049632,-3.4622361e-07
-0.0086920956,-3.4846706e-07
-0.0086792279,-3.4711433e-07
-0.0086663603,-3.4814366e-07
-0.0086534926,-4.1746697e-07
-0.008640625,-3.4574142e-07
-0.0086277574,-3.4142195e-07
-0.0086148897,-3.4212212e-07
-0.0086020221,-3.4434971e-07
-0.0085891544,-3.4489396e-07
-0.0085762868,-3.4672595e-07
-0.0085634191,-3.4206292e-07
-0.0085505515,-3.4304316e-07
-0.0085376838,-3.4867487e-07
-0.0085248162,-3.4342428e-07
-0.0085119485,-3.3986708e-07
-0.0084990809,-4.0455621e-07
-0.0084862132,-3.4334341e-07
-0.0084733456,-3.4659165e-07
-0.0084604779,-3.4527792e-07
-0.0084476103,-3.4422979e-07
-0.0084347426,-3.4458783e-07
-0.008421875,-3.4447088e-07
-0.0084090074,-3.4482314e-07
-0.0083961397,-3.4385732e-07
-0.0083832721,-3.497157e-07
-0.0083704044,-3.4617149e-07
-0.0083575368,-3.4357e-07
-0.0083446691,-3.441518e-07
-0.0083318015,-3.4237897e-07
-0.0083189338,-3.4772053e-07
-0.0083060662,-3.4876574e-07
-0.0082931985,-3.5013866e-07
-0.0082803309,-4.090719e-07
-0.0082674632,-4.2959935e-07
-0.0082545956,-4.3292987e-07
-0.0082417279,-4.2505035e-07
-0.0082288603,-4.2401234e-07
-0.0082159926,-4.3247366e-07
-0.008203125,-4.2863929e-07
-0.0081902574,-4.0913249e-07
-0.0081773897,-4.2877064e-07
-0.0081645221,-4.2728078e-07
-0.0081516544,-4.1657888e-07
-0.0081387868,-4.1693115e-07
-0.0081259191,-4.3103861e-07
-0.0081130515,-4.2846455e-07
-0.0081001838,-4.0821138e-07
-0.0080873162,-4.3066613e-07
-0.0080744485,-4.3387683e-07
-0.0080615809,-4.1877754e-07
-0.0080487132,-4.1772944e-07
-0.0080358456,-4.3111221e-07
-0.0080229779,-4.3079026e-07
-0.0080101103,-4.0967233e-07
-0.0079972426,-4.2971328e-07
-0.007984375,-4.3361838e-07
-0.0079715074,-4.2037708e-07
-0.0079586397,-4.2016918e-07
-0.0079457721,-4.3086675e-07
-0.0079329044,-4.3041775e-07
-0.0079200368,-4.092724e-07
-0.0079071691,-4.3256158e-07
-0.0078943015,-4.3795654e-07
-0.0078814338,-4.222668e-07
-0.0078685662,-4.2167055e-07
-0.0078556985,-4.3367028e-07
-0.0078428309,-4.2669017e-07
-0.0078299632,-4.1123863e-07
-0.0078170956,-4.2730515e-07
-0.0078042279,-4.2857558e-07
-0.0077913603,-4.1843384e-07
-0.0077784926,-4.2848893e-07
-0.007765625,-4.3451767e-07
-0.0077527574,-4.3322559e-07
-0.0077398897,-4.141259e-07
-0.0077270221,-4.2813812e-07
-0.0077141544,-4.2861595e-07
-0.0077012868,-4.1343294e-07
-0.0076884191,-4.2042605e-07
-0.0076755515,-4.2502554e-07
-0.0076626838,-4.2299286e-07
-0.0076498162,-4.1180736e-07
-0.0076369485,-4.2651827e-07
-0.0076240809,-4.3076408e-07
-0.0076112132,-4.1247719e-07
-0.0075983456,-4.1907618e-07
-0.0075854779,-4.2752448e-07
-0.0075726103,-4.2468624e-07
-0.0075597426,-4.1308783e-07
-0.007546875,-4.2715346e-07
-0.0075340074,-4.2950951e-07
-0.0075211397,-4.1887835e-07
-0.0075082721,-4.2850325e-07
-0.0074954044,-4.3482072e-07
-0.0074825368,-4.3218314e-07
-0.0074696691,-4.1631149e-07
-0.0074568015,-4.3118413e-07
-0.0074439338,-4.3075388e-07
-0.0074310662,-4.1125865e-07
-0.0074181985,-4.262251e-07
-0.0074053309,-4.299772e-07
-0.0073924632,-4.2078682e-07
-0.0073795956,-4.1472342e-07
-0.0073667279,-4.3303485e-07
-0.0073538603,-4.3026013e-07
-0.0073409926,-4.1058296e-07
-0.007328125,-4.3183226e-07
-0.0073152574,-4.3128799e-07
-0.0073023897,-4.2447679e-07
-0.0072895221,-4.1613673e-07
-0.0072766544,-4.2691369e-07
-0.0072637868,-4.2637664e-07
-0.0072509191,-4.0781977e-07
-0.0072380515,-4.2303019e-07
-0.0072251838,-4.2928127e-07
-0.0072123162,-4.2183194e-07
-0.0071994485,-4.1357851e-07
-0.0071865809,-4.2913543e-07
-0.0071737132,-4.2835296e-07
-0.0071608456,-4.1704183e-07
-0.0071479779,-4.3398612e-07
-0.0071351103,-4.3210214e-07
-0.0071222426,-4.1999558e-07
-0.007109375,-4.1323633e-07
-0.0070965074,-4.2931152e-07
-0.0070836397,-4.2896503e-07
-0.0070707721,-4.1548985e-07
-0.0070579044,-4.2754445e-07
-0.0070450368,-4.2918589e-07
-0.0070321691,-4.2148683e-07
-0.0070193015,-3.4324312e-07
-0.0070064338,-3.4398516e-07
-0.0069935662,-3.5337186e-07
-0.0069806985,-3.466285e-07
-0.0069678309,-3.4452073e-07
-0.0069549632,-3.455342e-07
-0.0069420956,-3.4524112e-07
-0.0069292279,-3.4487443e-07
-0.0069163603,-3.4130279e-07
-0.0069034926,-3.4317809e-07
-0.006890625,-3.4113242e-07
-0.0068777574,-3.4689697e-07
-0.0068648897,-3.4894695e-07
-0.0068520221,-3.4447159e-07
-0.0068391544,-3.4365447e-07
-0.0068262868,-3.4671072e-07
-0.0068134191,-3.4976549e-07
-0.0068005515,-3.4680887e-07
-0.0067876838,-3.4432431e-07
-0.0067748162,-3.4685072e-07
-0.0067619485,-3.4680742e-07
-0.0067490809,-3.4511397e-07
-0.0067362132,-3.5120481e-07
-0.0067233456,-3.4623715e-07
-0.0067104779,-3.4761871e-07
-0.0066976103,-3.4477902e-07
-0.0066847426,-3.4581701e-07
-0.006671875,-3.4809224e-07
-0.0066590074,-3.4630639e-07
-0.0066461397,-3.4526119e-07
-0.0066332721,-3.406631e-07
-0.0066204044,-3.46585e-07
-0.0066075368,-3.4181081e-07
-0.0065946691,-3.4166934e-07
-0.0065818015,-3.4163035e-07
-0.0065689338,-3.3985031e-07
-0.0065560662,-3.4293685e-07
-0.0065431985,-3.4721009e-07
-0.0065303309,-3.4290219e-07
-0.0065174632,-3.409417e-07
-0.0065045956,-3.4341613e-07
-0.0064917279,-3.3940995e-07
-0.0064788603,-3.4118566e-07
-0.0064659926,-3.4741795e-07
-0.006453125,-3.5079321e-07
-0.0064402574,-3.4962673e-07
-0.0064273897,-3.4100228e-07
-0.0064145221,-3.3930307e-07
-0.0064016544,-3.4053018e-07
-0.0063887868,-3.385798e-07
-0.0063759191,-3.4374955e-07
-0.0063630515,-3.4168222e-07
-0.0063501838,-3.4336553e-07
-0.0063373162,-3.3919476e-07
-0.0063244485,-3.4008118e-07
-0.0063115809,-3.4379716e-07
-0.0062987132,-3.4319804e-07
-0.0062858456,-3.449333e-07
-0.0062729779,-3.7480993e-07
-0.0062601103,-4.4538922e-07
-0.0062472426,-4.4542964e-07
-0.006234375,-4.430115e-07
-0.0062215074,-3.9638115e-07
-0.0062086397,-3.4752176e-07
-0.0061957721,-3.4151322e-07
-0.0061829044,-3.4014464e-07
-0.0061700368,-3.4304062e-07
-0.0061571691,-3.4063112e-07
-0.0061443015,-3.4456943e-07
-0.0061314338,-3.4668296e-07
-0.0061185662,-3.7263137e-07
-0.0061056985,-4.4923794e-07
-0.0060928309,-4.4379678e-07
-0.0060799632,-4.4656427e-07
-0.0060670956,-4.0193196e-07
-0.0060542279,-3.4377973e-07
-0.0060413603,-3.454125e-07
-0.0060284926,-3.4730801e-07
-0.006015625,-3.4715786e-07
-0.0060027574,-3.4137454e-07
-0.0059898897,-3.4079562e-07
-0.0059770221,-3.4405685e-07
-0.0059641544,-3.4705966e-07
-0.0059512868,-3.4523343e-07
-0.0059384191,-3.4748842e-07
-0.0059255515,-3.4484364e-07
-0.0059126838,-3.4131674e-07
-0.0058998162,-3.4685176e-07
-0.0058869485,-3.465096e-07
-0.0058740809,-4.0514547e-07
-0.0058612132,-4.4939663e-07
-0.0058483456,-4.4891301e-07
-0.0058354779,-4.4720081e-07
-0.0058226103,-3.6921409e-07
-0.0058097426,-3.4708703e-07
-0.005796875,-3.4429642e-07
-0.0057840074,-3.4480893e-07
-0.0057711397,-4.3277427e-07
-0.0057582721,-4.5005345e-07
-0.0057454044,-4.4737113e-07
-0.0057325368,-4.452446e-07
-0.0057196691,-3.4441333e-07
-0.0057068015,-3.4411016e-07
-0.0056939338,-3.4628574e-07
-0.0056810662,-3.4860282e-07
-0.0056681985,-4.4890137e-07
-0.0056553309,-4.4942541e-07
-0.0056424632,-4.4529364e-07
-0.0056295956,-4.2051461e-07
-0.0056167279,-3.4413465e-07
-0.0056038603,-3.4227954e-07
-0.0055909926,-3.3911357e-07
-0.005578125,-3.7237704e-07
-0.0055652574,-4.529147e-07
-0.0055523897,-4.5140032e-07
-0.0055395221,-4.4895185e-07
-0.0055266544,-3.9979074e-07
-0.0055137868,-3.5051847e-07
-0.0055009191,-3.4893335e-07
-0.0054880515,-3.4428473e-07
-0.0054751838,-3.9956985e-07
-0.0054623162,-4.5453735e-07
-0.0054494485,-4.5483763e-07
-0.0054365809,-4.4786761e-07
-0.0054237132,-3.7200451e-07
-0.0054108456,-3.4310234e-07
-0.0053979779,-3.4683997e-07
-0.0053851103,-3.4883367e-07
-0.0053722426,-4.2735456e-07
-0.005359375,-4.5126595e-07
-0.0053465074,-4.4737528e-07
-0.0053336397,-4.4893877e-07
-0.0053207721,-3.554052e-07
-0.0053079044,-3.4723982e-07
-0.0052950368,-3.4434383e-07
-0.0052821691,-3.4314557e-07
-0.0052693015,-4.490441e-07
-0.0052564338,-4.5063936e-07
-0.0052435662,-4.5500065e-07
-0.0052306985,-4.2993288e-07
-0.0052178309,-3.5396439e-07
-0.0052049632,-3.5109005e-07
-0.0051920956,-3.4958862e-07
-0.0051792279,-3.6472688e-07
-0.0051663603,-4.5161234e-07
-0.0051534926,-4.5534133e-07
-0.005140625,-4.5351507e-07
-0.0051277574,-4.1070755e-07
-0.0051148897,-3.4391643e-07
-0.0051020221,-3.4640964e-07
-0.0050891544,-3.5004189e-07
-0.0050762868,-3.8768687e-07
-0.0050634191,-4.4813306e-07
-0.0050505515,-4.5488075e-07
-0.0050376838,-4.5512328e-07
-0.0050248162,-3.8626627e-07
-0.0050119485,-3.4542502e-07
-0.0049990809,-3.4889557e-07
-0.0049862132,-3.4794564e-07
-0.0049733456,-4.145173e-07
-0.0049604779,-4.4620573e-07
-0.0049476103,-4.4849104e-07
-0.0049347426,-4.503606e-07
-0.004921875,-3.6341879e-07
-0.0049090074,-3.4493701e-07
-0.0048961397,-3.4405637e-07
-0.0048832721,-3.4173495e-07
-0.0048704044,-4.3765632e-07
-0.0048575368,-4.5234271e-07
-0.0048446691,-4.5023061e-07
-0.0048318015,-4.3038456e-07
-0.0048189338,-3.4196591e-07
-0.0048060662,-3.4278011e-07
-0.0047931985,-3.4561402e-07
-0.0047803309,-3.5525913e-07
-0.0047674632,-4.5022335e-07
-0.0047545956,-4.5089322e-07
-0.0047417279,-4.5596335e-07
-0.0047288603,-4.1983422e-07
-0.0047159926,-3.4808842e-07
-0.004703125,-3.5239776e-07
-0.0046902574,-3.5106382e-07
-0.0046773897,-3.8610009e-07
-0.0046645221,-4.5153705e-07
-0.0046516544,-4.4908136e-07
-0.0046387868,-4.4955201e-07
-0.0046259191,-3.9385686e-07
-0.0046130515,-3.5041846e-07
-0.0046001838,-3.5718636e-07
-0.0045873162,-3.5327113e-07
-0.0045744485,-4.121784e-07
-0.0045615809,-4.5044415e-07
-0.0045487132,-4.5347439e-07
-0.0045358456,-4.5471304e-07
-0.0045229779,-3.7207193e-07
-0.0045101103,-3.469435e-07
-0.0044972426,-3.447217e-07
-0.004484375,-3.4482854e-07
-0.0044715074,-3.4408504e-07
-0.0044586397,-3.4641656e-07
-0.0044457721,-3.489646e-07
-0.0044329044,-3.4814027e-07
-0.0044200368,-3.4656233e-07
-0.0044071691,-3.4680199e-07
-0.0043943015,-3.4983368e-07
-0.0043814338,-3.5282493e-07
-0.0043685662,-3.4972393e-07
-0.0043556985,-3.4583471e-07
-0.0043428309,-3.4945686e-07
-0.0043299632,-3.5350489e-07
-0.0043170956,-3.5348611e-07
-0.0043042279,-3.5313241e-07
-0.0042913603,-3.4546367e-07
-0.0042784926,-3.5007038e-07
-0.004265625,-3.4747901e-07
-0.0042527574,-3.436013e-07
-0.0042398897,-3.4404883e-07
-0.0042270221,-3.4997363e-07
-0.0042141544,-3.4750785e-07
-0.0042012868,-3.5074887e-07
-0.0041884191,-3.5177385e-07
-0.0041755515,-3.5000682e-07
-0.0041626838,-3.4621284e-07
-0.0041498162,-3.4816758e-07
-0.0041369485,-3.4489622e-07
-0.0041240809,-3.4683794e-07
-0.0041112132,-3.5105488e-07
-0.0040983456,-3.5247111e-07
-0.0040854779,-3.4891681e-07
-0.0040726103,-3.5065785e-07
-0.0040597426,-3.5426411e-07
-0.004046875,-3.5468999e-07
-0.0040340074,-3.5137534e-07
-0.0040211397,-3.4555882e-07
-0.0040082721,-3.4581434e-07
-0.0039954044,-3.4752652e-07
-0.0039825368,-3.4781524e-07
-0.0039696691,-3.4333266e-07
-0.0039568015,-3.4192076e-07
-0.0039439338,-3.452585e-07
-0.0039310662,-3.4609436e-07
-0.0039181985,-3.4583161e-07
-0.0039053309,-3.4537687e-07
-0.0038924632,-3.4914337e-07
-0.0038795956,-3.4535084e-07
-0.0038667279,-3.461362e-07
-0.0038538603,-3.4381046e-07
-0.0038409926,-3.4804905e-07
-0.003828125,-3.5079633e-07
-0.0038152574,-3.4759139e-07
-0.0038023897,-3.5167841e-07
-0.0037895221,-3.4793641e-07
-0.0037766544,-3.4934543e-07
-0.0037637868,-3.4511117e-07
-0.0037509191,-3.4659092e-07
-0.0037380515,-3.4387103e-07
-0.0037251838,-3.4526995e-07
-0.0037123162,-3.4608705e-07
-0.0036994485,-3.4189176e-07
-0.0036865809,-3.4553699e-07
-0.0036737132,-3.4491189e-07
-0.0036608456,-3.4592533e-07
-0.0036479779,-3.4447589e-07
-0.0036351103,-3.4488588e-07
-0.0036222426,-3.4420737e-07
-0.003609375,-3.4491042e-07
-0.0035965074,-3.4748014e-07
-0.0035836397,-3.5064752e-07
-0.0035707721,-3.532158e-07
-0.0035579044,-3.4589207e-07
-0.0035450368,-3.4761725e-07
-0.0035321691,-3.5214458e-07
-0.0035193015,-3.4972212e-07
-0.0035064338,-3.5238421e-07
-0.0034935662,-3.5037318e-07
-0.0034806985,-3.4625875e-07
-0.0034678309,-3.461389e-07
-0.0034549632,-3.4643918e-07
-0.0034420956,-3.468766e-07
-0.0034292279,-3.4500416e-07
-0.0034163603,-3.4571732e-07
-0.0034034926,-3.4930196e-07
-0.003390625,-3.4494784e-07
-0.0033777574,-3.4517162e-07
-0.0033648897,-3.4781927e-07
-0.0033520221,-3.4710322e-07
-0.0033391544,-3.4158987e-07
-0.0033262868,-3.4239541e-07
-0.0033134191,-3.448583e-07
-0.0033005515,-3.4992123e-07
-0.0032876838,-3.5087837e-07
-0.0032748162,-3.4375965e-07
-0.0032619485,-3.4649974e-07
-0.0032490809,-3.5307707e-07
-0.0032362132,-3.4811083e-07
-0.0032233456,-3.4641455e-07
-0.0032104779,-3.448467e-07
-0.0031976103,-3.4844432e-07
-0.0031847426,-3.4491165e-07
-0.003171875,-3.4954869e-07
-0.0031590074,-3.5336141e-07
-0.0031461397,-3.4943897e-07
-0.0031332721,-3.4620515e-07
-0.0031204044,-3.4521912e-07
-0.0031075368,-3.4264219e-07
-0.0030946691,-3.4507908e-07
-0.0030818015,-3.4669599e-07
-0.0030689338,-3.4375955e-07
-0.0030560662,-3.4232313e-07
-0.0030431985,-3.4500688e-07
-0.0030303309,-3.4631051e-07
-0.0030174632,-3.4633214e-07
-0.0030045956,-3.5040617e-07
-0.0029917279,-3.5332236e-07
-0.0029788603,-3.4889896e-07
-0.0029659926,-3.4929019e-07
-0.002953125,-3.4500539e-07
-0.0029402574,-3.4973051e-07
-0.0029273897,-3.4679987e-07
-0.0029145221,-3.4580227e-07
-0.0029016544,-3.4783207e-07
-0.0028887868,-3.488224e-07
-0.0028759191,-3.4252371e-07
-0.0028630515,-3.5097778e-07
-0.0028501838,-3.4799228e-07
-0.0028373162,-3.4646488e-07
-0.0028244485,-3.4343462e-07
-0.0028115809,-3.4905192e-07
-0.0027987132,-3.4648798e-07
-0.0027858456,-3.4339419e-07
-0.0027729779,-3.4366125e-07
-0.0027601103,-3.4384606e-07
-0.0027472426,-3.4174405e-07
-0.002734375,-3.4530558e-07
-0.0027215074,-3.4599132e-07
-0.0027086397,-3.4603029e-07
-0.0026957721,-3.4570979e-07
-0.0026829044,-3.4498217e-07
-0.0026700368,-3.5008839e-07
-0.0026571691,-3.4985596e-07
-0.0026443015,-3.4470786e-07
-0.0026314338,-3.4680115e-07
-0.0026185662,-3.4676796e-07
-0.0026056985,-3.4578626e-07
-0.0025928309,-3.4853498e-07
-0.0025799632,-3.4920338e-07
-0.0025670956,-3.4392679e-07
-0.0025542279,-3.4515245e-07
-0.0025413603,-3.4395855e-07
-0.0025284926,-3.4983281e-07
-0.002515625,-3.4485072e-07
-0.0025027574,-3.4463705e-07
-0.0024898897,-3.43703e-07
-0.0024770221,-3.4420249e-07
-0.0024641544,-3.4188829e-07
-0.0024512868,-3.449041e-07
-0.0024384191,-3.4416784e-07
-0.0024255515,-3.5265656e-07
-0.0024126838,-3.4733088e-07
-0.0023998162,-3.4530831e-07
