5.00E-05,5.00E-05,0
0.00015,5.00E-05,0
0.00025,5.00E-05,1.00E-06
0.00035,5.00E-05,1.00E-06
0.00045,5.00E-05,1.00E-06
0.00055,5.00E-05,1.00E-06
0.00065,5.00E-05,1.00E-06
0.00075,5.00E-05,1.00E-06
0.00085,5.00E-05,1.00E-06
0.00095,5.00E-05,1.00E-06
0.00105,5.00E-05,1.00E-06
0.00115,5.00E-05,1.00E-06
0.00125,5.00E-05,1.00E-06
0.00135,5.00E-05,0
0.00145,5.00E-05,0
0.00155,5.00E-05,0
0.00165,5.00E-05,0
0.00175,5.00E-05,0
0.00185,5.00E-05,0
0.00195,5.00E-05,0
0.00205,5.00E-05,0
0.00215,5.00E-05,0
0.00225,5.00E-05,1.00E-06
0.00235,5.00E-05,1.00E-06
0.00245,5.00E-05,1.00E-06
0.00255,5.00E-05,1.00E-06
0.00265,5.00E-05,1.00E-06
0.00275,5.00E-05,1.00E-06
0.00285,5.00E-05,1.00E-06
0.00295,5.00E-05,1.00E-06
0.00305,5.00E-05,1.00E-06
0.00315,5.00E-05,1.00E-06
0.00325,5.00E-05,1.00E-06
0.00335,5.00E-05,0
0.00345,5.00E-05,0
0.00355,5.00E-05,0
0.00365,5.00E-05,0
0.00375,5.00E-05,0
0.00385,5.00E-05,0
0.00395,5.00E-05,0
0.00405,5.00E-05,0
0.00415,5.00E-05,0
0.00425,5.00E-05,0
0.00435,5.00E-05,1.00E-06
0.00445,5.00E-05,1.00E-06
0.00455,5.00E-05,1.00E-06
0.00465,5.00E-05,1.00E-06
0.00475,5.00E-05,1.00E-06
0.00485,5.00E-05,1.00E-06
0.00495,5.00E-05,1.00E-06
0.00505,5.00E-05,1.00E-06
0.00515,5.00E-05,1.00E-06
0.00525,5.00E-05,1.00E-06
0.00535,5.00E-05,0
0.00545,5.00E-05,0
0.00555,5.00E-05,0
0.00565,5.00E-05,0
0.00575,5.00E-05,0
0.00585,5.00E-05,0
0.00595,5.00E-05,0
0.00605,5.00E-05,0
0.00615,5.00E-05,0
0.00625,5.00E-05,0
0.00635,5.00E-05,1.00E-06
0.00645,5.00E-05,1.00E-06
0.00655,5.00E-05,1.00E-06
0.00665,5.00E-05,1.00E-06
0.00675,5.00E-05,1.00E-06
0.00685,5.00E-05,1.00E-06
0.00695,5.00E-05,1.00E-06
0.00705,5.00E-05,1.00E-06
0.00715,5.00E-05,1.00E-06
0.00725,5.00E-05,0
0.00735,5.00E-05,0
0.00745,5.00E-05,0
0.00755,5.00E-05,0
0.00765,5.00E-05,0
0.00775,5.00E-05,0
0.00785,5.00E-05,0
0.00795,5.00E-05,0
0.00805,5.00E-05,0
0.00815,5.00E-05,0
0.00825,5.00E-05,0
0.00835,5.00E-05,1.00E-06
0.00845,5.00E-05,1.00E-06
0.00855,5.00E-05,1.00E-06
0.00865,5.00E-05,1.00E-06
0.00875,5.00E-05,1.00E-06
0.00885,5.00E-05,1.00E-06
0.00895,5.00E-05,1.00E-06
0.00905,5.00E-05,1.00E-06
0.00915,5.00E-05,1.00E-06
0.00925,5.00E-05,1.00E-06
0.00935,5.00E-05,0
0.00945,5.00E-05,0
0.00955,5.00E-05,0
0.00965,5.00E-05,0
0.00975,5.00E-05,0
0.00985,5.00E-05,0
0.00995,5.00E-05,0
5.00E-05,0.00015,0
0.00015,0.00015,0
0.00025,0.00015,0
0.00035,0.00015,1.00E-06
0.00045,0.00015,1.00E-06
0.00055,0.00015,1.00E-06
0.00065,0.00015,1.00E-06
0.00075,0.00015,1.00E-06
0.00085,0.00015,1.00E-06
0.00095,0.00015,1.00E-06
0.00105,0.00015,1.00E-06
0.00115,0.00015,1.00E-06
0.00125,0.00015,0
0.00135,0.00015,0
0.00145,0.00015,0
0.00155,0.00015,0
0.00165,0.00015,0
0.00175,0.00015,0
0.00185,0.00015,0
0.00195,0.00015,0
0.00205,0.00015,0
0.00215,0.00015,0
0.00225,0.00015,0
0.00235,0.00015,1.00E-06
0.00245,0.00015,1.00E-06
